ime,chars,unicode
"pok","福","798F"
"cey","禔","7994"
"si","禔","7994"
"e","禦","79A6"
"huy","禧","79A7"
"ki","禨","79A8"
"sen","禪","79AA"
"tam","禫","79AB"
"lyey","禮","79AE"
"ni","禰","79B0"
"to","禱","79B1"
"yang","禳","79B3"
"yak","禴","79B4"
"wu","禹","79B9"
"ong","禺","79BA"
"li","离","79BB"
"kum","禽","79BD"
"hwa","禾","79BE"
"tok","禿","79BF"
"swu","秀","79C0"
"sa","私","79C1"
"pyeng","秉","79C9"
"chwu","秋","79CB"
"chwung","种","79CD"
"kwa","科","79D1"
"myo","秒","79D2"
"cho","秒","79D2"
"pi","秕","79D5"
"ci","秖","79D6"
"pi","秘","79D8"
"co","租","79DF"
"mal","秣","79E3"
"ching","秤","79E4"
"cin","秦","79E6"
"ang","秧","79E7"
"cil","秩","79E9"
"ci","秪","79EA"
"chwul","秫","79EB"
"ke","秬","79EC"
"kal","秸","79F8"
"i","移","79FB"
"huy","稀","7A00"
"lang","稂","7A02"
"thal","稅","7A05"
"sey","稅","7A05"
"kan","稈","7A08"
"cey","稊","7A0A"
"ceng","程","7A0B"
"to","稌","7A0C"
"cho","稍","7A0D"
"im","稔","7A14"
"yem","稔","7A14"
"phay","稗","7A17"
"cik","稙","7A19"
"chi","稚","7A1A"
"lung","稜","7A1C"
"kwa","稞","7A1E"
"phwum","稟","7A1F"
"cwu","稠","7A20"
"co","稠","7A20"
"cong","種","7A2E"
"ching","稱","7A31"
"cik","稷","7A37"
"cin","稹","7A39"
"to","稻","7A3B"
"ka","稼","7A3C"
"kyey","稽","7A3D"
"ko","稿","7A3F"
"kwu","穀","7A40"
"kok","穀","7A40"
"mok","穆","7A46"
"so","穌","7A4C"
"cek","積","7A4D"
"ca","積","7A4D"
"yeng","穎","7A4E"
"swu","穗","7A57"
"nong","穠","7A60"
"sayk","穡","7A61"
"yey","穢","7A62"
"on","穩","7A69"
"hwak","穫","7A6B"
"ho","穫","7A6B"
"yang","穰","7A70"
"hyel","穴","7A74"
"al","穵","7A75"
"kwu","究","7A76"
"kwung","穹","7A79"
"kong","空","7A7A"
"yo","穾","7A7E"
"chen","穿","7A7F"
"twun","窀","7A80"
"tol","突","7A81"
"chak","窄","7A84"
"yo","窅","7A85"
"phyem","窆","7A86"
"yo","窈","7A88"
"wa","窊","7A8A"
"cel","窒","7A92"
"cil","窒","7A92"
"co","窕","7A95"
"chang","窗","7A97"
"kwun","窘","7A98"
"kwul","窟","7A9F"
"kwa","窠","7AA0"
"sol","窣","7AA3"
"wa","窩","7AA9"
"wa","窪","7AAA"
"yu","窬","7AAC"
"kwung","窮","7AAE"
"yo","窯","7AAF"
"yu","窳","7AB3"
"kwu","窶","7AB6"
"kyu","窺","7ABA"
"kwan","窾","7ABE"
"lyung","窿","7ABF"
"chan","竄","7AC4"
"kyu","竅","7AC5"
"twu","竇","7AC7"
"cel","竊","7ACA"
"lip","立","7ACB"
"cham","站","7AD9"
"kyeng","竟","7ADF"
"cang","章","7AE0"
"cen","竣","7AE3"
"cwun","竣","7AE3"
"tong","童","7AE5"
"song","竦","7AE6"
"kal","竭","7AED"
"kel","竭","7AED"
"tan","端","7AEF"
"kyeng","競","7AF6"
"cwuk","竹","7AF9"
"chwuk","竺","7AFA"
"tok","竺","7AFA"
"wu","竽","7AFD"
"kan","竿","7AFF"
"pha","笆","7B06"
"kup","笈","7B08"
"co","笊","7B0A"
"hol","笏","7B0F"
"so","笑","7B11"
"kum","笒","7B12"
"cem","笘","7B18"
"sayng","笙","7B19"
"cek","笛","7B1B"
"thay","笞","7B1E"
"lip","笠","7B20"
"sa","笥","7B25"
"pwu","符","7B26"
"pwun","笨","7B28"
"dda't","笪","7B2A"
"cey","第","7B2C"
"lyeng","笭","7B2D"
"no","笯","7B2F"
"ka","笳","7B33"
"pem","笵","7B35"
"kong","笻","7B3B"
"sen","筅","7B45"
"phil","筆","7B46"
"kwal","筈","7B48"
"tung","等","7B49"
"kun","筋","7B4B"
"cen","筌","7B4C"
"swun","筍","7B4D"
"pel","筏","7B4F"
"kwang","筐","7B50"
"chwuk","筑","7B51"
"thong","筒","7B52"
"tap","答","7B54"
"chayk","策","7B56"
"kyun","筠","7B60"
"ke","筥","7B65"
"kwan","筦","7B66"
"kyen","筧","7B67"
"thong","筩","7B69"
"se","筮","7B6E"
"so","筱","7B71"
"ceng","筳","7B73"
"yen","筵","7B75"
"kay","箇","7B87"
"cen","箋","7B8B"
"ko","箍","7B8D"
"ho","箎","7B8E"
"cayng","箏","7B8F"
"pak","箔","7B94"
"ki","箕","7B95"
"san","算","7B97"
"pok","箙","7B99"
"kong","箜","7B9C"
"kyem","箝","7B9D"
"chwu","箠","7BA0"
"kwan","管","7BA1"
"cen","箭","7BAD"
"sang","箱","7BB1"
"cam","箴","7BB4"
"ce","箸","7BB8"
"so","箾","7BBE"
"cel","節","7BC0"
"hwang","篁","7BC1"
"pem","範","7BC4"
"cen","篆","7BC6"
"phyen","篇","7BC7"
"chwuk","築","7BC9"
"hong","篊","7BCA"
"hyep","篋","7BCB"
"hwu","篌","7BCC"
"wun","篔","7BD4"
"ko","篙","7BD9"
"yak","篛","7BDB"
"kwu","篝","7BDD"
"so","篠","7BE0"
"chan","篡","7BE1"
"tok","篤","7BE4"
"lyul","篥","7BE5"
"pi","篦","7BE6"
"sa","篩","7BE9"
"ci","篪","7BEA"
"phil","篳","7BF3"
"pong","篷","7BF7"
"myel","篾","7BFE"
"chayk","簀","7C00"
"cok","簇","7C07"
"chwu","簉","7C09"
"kwey","簋","7C0B"
"lok","簏","7C0F"
"sa","簑","7C11"
"tan","簞","7C1E"
"cem","簟","7C1F"
"po","簠","7C20"
"kan","簡","7C21"
"hwang","簧","7C27"
"cam","簪","7C2A"
"so","簫","7C2B"
"chem","簷","7C37"
"pha","簸","7C38"
"chem","簽","7C3D"
"lyem","簾","7C3E"
"pwu","簿","7C3F"
"pak","簿","7C3F"
"lam","籃","7C43"
"cwu","籌","7C4C"
"cek","籍","7C4D"
"tung","籐","7C50"
"swu","籔","7C54"
"cen","籛","7C5B"
"thak","籜","7C5C"
"loy","籟","7C5F"
"long","籠","7C60"
"chem","籤","7C64"
"yak","籥","7C65"
"ke","籧","7C67"
"pyen","籩","7C69"
"li","籬","7C6C"
"yu","籲","7C72"
"mi","米","7C73"
"chen","粁","7C81"
"pwun","粉","7C89"
"mo","粍","7C8D"
"lip","粒","7C92"
"pak","粕","7C95"
"co","粗","7C97"
"cem","粘","7C98"
"sok","粟","7C9F"
"ca","粢","7CA2"
"cwuk","粥","7CA5"
"yuk","粥","7CA5"
"payk","粨","7CA8"
"lyang","粱","7CB1"
"chan","粲","7CB2"
"kayng","粳","7CB3"
"wel","粵","7CB5"
"swu","粹","7CB9"
"lin","粼","7CBC"
"cong","粽","7CBD"
"ceng","精","7CBE"
"yu","糅","7CC5"
"ho","糊","7CCA"
"ko","糕","7CD5"
"thang","糖","7CD6"
"tang","糖","7CD6"
"kwu","糗","7CD7"
"co","糙","7CD9"
"mi","糜","7CDC"
"sam","糝","7CDD"
"pwun","糞","7CDE"
"co","糟","7CDF"
"kang","糠","7CE0"
"mo","糢","7CE2"
"lyang","糧","7CE7"
"na","糯","7CEF"
"tan","糰","7CF0"
"lye","糲","7CF2"
"cek","糴","7CF4"
"co","糶","7CF6"
"sa","糸","7CF8"
"kyey","系","7CFB"
"kyu","糾","7CFE"
"kyo","糾","7CFE"
"ki","紀","7D00"
"cwu","紂","7D02"
"swun","紃","7D03"
"yo","約","7D04"
"yak","約","7D04"
"kong","紅","7D05"
"hong","紅","7D05"
"wu","紆","7D06"
"hul","紇","7D07"
"hwan","紈","7D08"
"mwun","紊","7D0A"
"mwun","紋","7D0B"
"nap","納","7D0D"
"nyu","紐","7D10"
"se","紓","7D13"
"swun","純","7D14"
"cwun","純","7D14"
"pi","紕","7D15"
"sa","紗","7D17"
"koyng","紘","7D18"
"ci","紙","7D19"
"kup","級","7D1A"
"pwun","紛","7D1B"
"wun","紜","7D1C"
"so","素","7D20"
"pang","紡","7D21"
"sayk","索","7D22"
"sak","索","7D22"
"ca","紫","7D2B"
"cwu","紬","7D2C"
"chal","紮","7D2E"
"lwu","累","7D2F"
"sey","細","7D30"
"pwul","紱","7D31"
"sel","紲","7D32"
"sin","紳","7D33"
"ce","紵","7D35"
"so","紹","7D39"
"kam","紺","7D3A"
"cong","終","7D42"
"hyen","絃","7D43"
"co","組","7D44"
"kyeng","絅","7D45"
"pan","絆","7D46"
"kyel","結","7D50"
"cel","絕","7D55"
"kwang","絖","7D56"
"co","絛","7D5B"
"hyel","絜","7D5C"
"kyo","絞","7D5E"
"lak","絡","7D61"
"hyen","絢","7D62"
"pyeng","絣","7D63"
"kup","給","7D66"
"yung","絨","7D68"
"co","絩","7D69"
"in","絪","7D6A"
"se","絮","7D6E"
"ye","絮","7D6E"
"cil","絰","7D70"
"thong","統","7D71"
"sa","絲","7D72"
"kang","絳","7D73"
"kyen","絹","7D79"
"chi","絺","7D7A"
"kwu","絿","7D7F"
"cho","綃","7D83"
"kyeng","綆","7D86"
"ceng","綎","7D8E"
"swu","綏","7D8F"
"yu","綏","7D8F"
"kyeng","經","7D93"
"cong","綜","7D9C"
"lok","綠","7DA0"
"cwu","綢","7DA2"
"to","綢","7DA2"
"kwen","綣","7DA3"
"ki","綦","7DA6"
"cwun","綧","7DA7"
"wen","綩","7DA9"
"swu","綬","7DAC"
"yu","維","7DAD"
"kyey","綮","7DAE"
"kwan","綰","7DB0"
"kang","綱","7DB1"
"mang","網","7DB2"
"chel","綴","7DB4"
"chey","綴","7DB4"
"chay","綵","7DB5"
"lyun","綸","7DB8"
"kwan","綸","7DB8"
"ki","綺","7DBA"
"than","綻","7DBB"
"cak","綽","7DBD"
"lung","綾","7DBE"
"myen","綿","7DBF"
"kon","緄","7DC4"
"chi","緇","7DC7"
"kin","緊","7DCA"
"pi","緋","7DCB"
"se","緒","7DD2"
"sang","緗","7DD7"
"ham","緘","7DD8"
"sen","線","7DDA"
"cip","緝","7DDD"
"cup","緝","7DDD"
"tan","緞","7DDE"
"ha","緞","7DDE"
"chey","締","7DE0"
"min","緡","7DE1"
"tan","緣","7DE3"
"yen","緣","7DE3"
"si","緦","7DE6"
"phyen","編","7DE8"
"pyen","編","7DE8"
"wan","緩","7DE9"
"myen","緬","7DEC"
"wi","緯","7DEF"
"myo","緲","7DF2"
"lyen","練","7DF4"
"phyen","緶","7DF6"
"cey","緹","7DF9"
"chi","緻","7DFB"
"yeng","縈","7E08"
"cin","縉","7E09"
"ayk","縊","7E0A"
"uy","縊","7E0A"
"chwu","縋","7E0B"
"chwu","縐","7E10"
"kyem","縑","7E11"
"on","縕","7E15"
"choy","縗","7E17"
"pak","縛","7E1B"
"cin","縝","7E1D"
"ho","縞","7E1E"
"yo","縟","7E1F"
"kok","縠","7E20"
"cay","縡","7E21"
"tung","縢","7E22"
"hyen","縣","7E23"
"pong","縫","7E2B"
"chwuk","縮","7E2E"
"yen","縯","7E2F"
"chong","縱","7E31"
"cong","縱","7E31"
"lyu","縲","7E32"
"kyen","縳","7E33"
"kyen","縴","7E34"
"man","縵","7E35"
"lwu","縷","7E37"
"phyo","縹","7E39"
"mi","縻","7E3B"
"chong","總","7E3D"
"cek","績","7E3E"
"pen","繁","7E41"
"pan","繁","7E41"
"pwung","繃","7E43"
"yey","繄","7E44"
"so","繅","7E45"
"yo","繇","7E47"
"kang","繈","7E48"
"sey","繐","7E50"
"cung","繒","7E52"
"cik","織","7E54"
"sen","繕","7E55"
"san","繖","7E56"
"lin","繗","7E57"
"pen","繙","7E59"
"lyo","繚","7E5A"
"yo","繞","7E5E"
"swu","繡","7E61"
"kwey","繢","7E62"
"sung","繩","7E69"
"hoy","繪","7E6A"
"kyey","繫","7E6B"
"kyen","繭","7E6D"
"hyen","繯","7E6F"
"co","繰","7E70"
"ek","繶","7E76"
"yek","繹","7E79"
"kyey","繼","7E7C"
"pin","繽","7E7D"
"kyen","繾","7E7E"
"hwun","纁","7E81"
"chan","纂","7E82"
"loy","纇","7E87"
"hil","纈","7E88"
"kwang","纊","7E8A"
"sok","續","7E8C"
"lyu","纍","7E8D"
"cen","纏","7E8F"
"yeng","纓","7E93"
"cay","纔","7E94"
"sem","纖","7E96"
"chan","纘","7E98"
"to","纛","7E9B"
"lam","纜","7E9C"
"pwu","缶","7F36"
"hang","缸","7F38"
"kyel","缺","7F3A"
"pyeng","缾","7F3E"
"hang","缿","7F3F"
"ayng","罃","7F43"
"kyeng","罄","7F44"
"ha","罅","7F45"
"ong","罋","7F4B"
"ayng","罌","7F4C"
"loy","罍","7F4D"
"kwan","罐","7F50"
"mang","罔","7F54"
"han","罕","7F55"
"pwu","罘","7F58"
"ce","罝","7F5D"
"ko","罟","7F5F"
"min","罠","7F60"
"kang","罡","7F61"
"kway","罣","7F63"
"pwu","罦","7F66"
"em","罨","7F68"
"coy","罪","7F6A"
"kway","罫","7F6B"
"chi","置","7F6E"
"pel","罰","7F70"
"se","署","7F72"
"may","罵","7F75"
"pha","罷","7F77"
"phi","罷","7F77"
"li","罹","7F79"
"phil","罼","7F7C"
"kyey","罽","7F7D"
"cung","罾","7F7E"
"la","羅","7F85"
"pi","羆","7F86"
"ki","羇","7F87"
"ki","羈","7F88"
"yang","羊","7F8A"
"mi","羋","7F8B"
"kang","羌","7F8C"
"mi","美","7F8E"
"ko","羔","7F94"
"ko","羖","7F96"
"lyeng","羚","7F9A"
"ce","羝","7F9D"
"swu","羞","7F9E"
"yen","羡","7FA1"
"sen","羡","7FA1"
"kwun","群","7FA4"
"yen","羨","7FA8"
"sen","羨","7FA8"
"uy","義","7FA9"
"kal","羯","7FAF"
"huy","羲","7FB2"
"cen","羶","7FB6"
"li","羸","7FB8"
"kayng","羹","7FB9"
"wu","羽","7FBD"
"ong","翁","7FC1"
"si","翅","7FC5"
"ik","翊","7FCA"
"ik","翌","7FCC"
"lyeng","翎","7FCE"
"sup","習","7FD2"
"sang","翔","7FD4"
"hup","翕","7FD5"
"so","翛","7FDB"
"chayk","翟","7FDF"
"cek","翟","7FDF"
"chwi","翠","7FE0"
"pi","翡","7FE1"
"sap","翣","7FE3"
"cen","翦","7FE6"
"phyen","翩","7FE9"
"wan","翫","7FEB"
"hwi","翬","7FEC"
"hayk","翮","7FEE"
"han","翰","7FF0"
"ko","翱","7FF1"
"yey","翳","7FF3"
"kyo","翹","7FF9"
"pen","翻","7FFB"
"ik","翼","7FFC"
"hyen","翾","7FFE"
"yo","耀","8000"
"lo","老","8001"
"ko","考","8003"
"mo","耄","8004"
"ca","者","8005"
"ki","耆","8006"
"chi","耆","8006"
"kwu","耇","8007"
"i","而","800C"
"nay","耐","8010"
"tan","耑","8011"
"loy","耒","8012"
"ca","耔","8014"
"kyeng","耕","8015"
"cho","耖","8016"
"mo","耗","8017"
"wun","耘","8018"
"pha","耙","8019"
"ka","耞","801E"
"se","耡","8021"
"wu","耦","8026"
"nwu","耨","8028"
"lwu","耬","802C"
"wu","耰","8030"
"i","耳","8033"
"ya","耶","8036"
"tham","耽","803D"
"kyeng","耿","803F"
"tam","聃","8043"
"lyeng","聆","8046"
"lyo","聊","804A"
"kwal","聒","8052"
"seng","聖","8056"
"ping","聘","8058"
"chwi","聚","805A"
"mwun","聞","805E"
"lyen","聯","806F"
"chong","聰","8070"
"o","聱","8071"
"seng","聲","8072"
"yong","聳","8073"
"woy","聵","8075"
"sep","聶","8076"
"cik","職","8077"
"cheng","聽","807D"
"long","聾","807E"
"yul","聿","807F"
"i","肄","8084"
"swuk","肅","8085"
"sa","肆","8086"
"co","肇","8087"
"yuk","肉","8089"
"yu","肉","8089"
"luk","肋","808B"
"ki","肌","808C"
"hwang","肓","8093"
"so","肖","8096"
"cho","肖","8096"
"cwu","肘","8098"
"twu","肚","809A"
"hang","肛","809B"
"kan","肝","809D"
"ko","股","80A1"
"ci","肢","80A2"
"pi","肥","80A5"
"kyen","肩","80A9"
"pang","肪","80AA"
"swun","肫","80AB"
"nwul","肭","80AD"
"kung","肯","80AF"
"koyng","肱","80B1"
"yuk","育","80B2"
"hyo","肴","80B4"
"ki","肵","80B5"
"phay","肺","80BA"
"phyey","肺","80BA"
"wi","胃","80C3"
"cwu","胄","80C4"
"kwu","胊","80CA"
"pay","背","80CC"
"phay","背","80CC"
"thay","胎","80CE"
"pwu","胕","80D5"
"pan","胖","80D6"
"co","胙","80D9"
"pay","胚","80DA"
"kap","胛","80DB"
"pho","胞","80DE"
"ke","胠","80E0"
"ho","胡","80E1"
"yun","胤","80E4"
"se","胥","80E5"
"ko","胯","80EF"
"kwa","胯","80EF"
"kwang","胱","80F1"
"tong","胴","80F4"
"hyung","胸","80F8"
"pyen","胼","80FC"
"nung","能","80FD"
"nay","能","80FD"
"ca","胾","80FE"
"ci","脂","8102"
"hyep","脅","8105"
"chwi","脆","8106"
"mayk","脈","8108"
"chek","脊","810A"
"pal","脖","8116"
"wan","脘","8118"
"kyeng","脛","811B"
"swun","脣","8123"
"sin","脤","8124"
"coy","脧","8127"
"swu","脩","8129"
"thal","脫","812B"
"thay","脫","812B"
"pho","脯","812F"
"twu","脰","8130"
"chang","脹","8139"
"swu","脺","813A"
"pi","脾","813E"
"cen","腆","8146"
"sek","腊","814A"
"ayk","腋","814B"
"sin","腎","814E"
"pwu","腐","8150"
"pwu","腑","8151"
"ke","腒","8152"
"pi","腓","8153"
"kang","腔","8154"
"wan","腕","8155"
"cwu","腠","8160"
"am","腤","8164"
"seng","腥","8165"
"noy","腦","8166"
"cong","腫","816B"
"yo","腰","8170"
"ken","腱","8171"
"yu","腴","8174"
"tan","腶","8176"
"phik","腷","8177"
"cang","腸","8178"
"pok","腹","8179"
"sen","腺","817A"
"thoy","腿","817F"
"pang","膀","8180"
"lye","膂","8182"
"ol","膃","8183"
"so","膆","8186"
"kyek","膈","8188"
"pak","膊","818A"
"lyo","膋","818B"
"ko","膏","818F"
"phyo","膘","8198"
"pwu","膚","819A"
"mak","膜","819C"
"mo","膜","819C"
"sul","膝","819D"
"cen","膞","819E"
"kyo","膠","81A0"
"cil","膣","81A3"
"phayng","膨","81A8"
"ni","膩","81A9"
"pen","膰","81B0"
"sen","膳","81B3"
"mwu","膴","81B4"
"chwey","膵","81B5"
"pwun","膹","81B9"
"ung","膺","81BA"
"tam","膽","81BD"
"hoy","膾","81BE"
"nong","膿","81BF"
"twun","臀","81C0"
"pi","臂","81C2"
"ek","臆","81C6"
"co","臊","81CA"
"cey","臍","81CD"
"pin","臏","81CF"
"no","臑","81D1"
"lap","臘","81D8"
"yen","臙","81D9"
"lye","臚","81DA"
"la","臝","81DD"
"cang","臟","81DF"
"lyen","臠","81E0"
"sin","臣","81E3"
"wa","臥","81E5"
"cang","臧","81E7"
"lim","臨","81E8"
"ca","自","81EA"
"el","臬","81EC"
"chwi","臭","81ED"
"ci","至","81F3"
"chi","致","81F4"
"tay","臺","81FA"
"cin","臻","81FB"
"kwu","臼","81FC"
"yu","臾","81FE"
"ye","舁","8201"
"yong","舂","8202"
"sek","舄","8204"
"kwu","舅","8205"
"ye","與","8207"
"hung","興","8208"
"kwu","舊","820A"
"sel","舌","820C"
"sa","舍","820D"
"ci","舐","8210"
"se","舒","8212"
"pho","舖","8216"
"chen","舛","821B"
"swun","舜","821C"
"mwu","舞","821E"
"cwu","舟","821F"
"kang","舡","8221"
"hang","航","822A"
"pang","舫","822B"
"pan","般","822C"
"chwuk","舳","8233"
"tha","舵","8235"
"pak","舶","8236"
"hyen","舷","8237"
"ka","舸","8238"
"sen","船","8239"
"pang","舽","823D"
"pwu","艀","8240"
"ye","艅","8245"
"ceng","艇","8247"
"phyen","艑","8251"
"so","艘","8258"
"chang","艙","8259"
"co","艚","825A"
"tong","艟","825F"
"uy","艤","8264"
"ham","艦","8266"
"mong","艨","8268"
"lo","艫","826B"
"kan","艮","826E"
"lyang","良","826F"
"kan","艱","8271"
"sayk","色","8272"
"pwul","艴","8274"
"yem","艷","8277"
"cho","艸","8278"
"ay","艾","827E"
"chen","芊","828A"
"wu","芋","828B"
"hwu","芋","828B"
"cak","芍","828D"
"cek","芍","828D"
"kwung","芎","828E"
"mang","芒","8292"
"hwey","芔","8294"
"pi","芘","8298"
"pwu","芙","8299"
"twun","芚","829A"
"ci","芝","829D"
"sam","芟","829F"
"kem","芡","82A1"
"in","芢","82A2"
"pwu","芣","82A3"
"kay","芥","82A5"
"se","芧","82A7"
"kup","芨","82A8"
"kum","芩","82A9"
"wen","芫","82AB"
"pwun","芬","82AC"
"pha","芭","82AD"
"yey","芮","82AE"
"sim","芯","82AF"
"ki","芰","82B0"
"hwa","花","82B1"
"pang","芳","82B3"
"ci","芷","82B7"
"wun","芸","82B8"
"yey","芸","82B8"
"kun","芹","82B9"
"chwu","芻","82BB"
"mo","芼","82BC"
"a","芽","82BD"
"pi","芾","82BE"
"wen","苑","82D1"
"yem","苒","82D2"
"lyeng","苓","82D3"
"thay","苔","82D4"
"cho","苕","82D5"
"myo","苗","82D7"
"ka","苛","82DB"
"mok","苜","82DC"
"pho","苞","82DE"
"kwu","苟","82DF"
"min","苠","82E0"
"i","苡","82E1"
"ke","苣","82E3"
"ya","若","82E5"
"yak","若","82E5"
"ko","苦","82E6"
"ce","苧","82E7"
"cem","苫","82EB"
"pwun","苯","82EF"
"yeng","英","82F1"
"tong","苳","82F3"
"ce","苴","82F4"
"phyeng","苹","82F9"
"may","苺","82FA"
"pwu","苻","82FB"
"phil","苾","82FE"
"pwul","茀","8300"
"cwul","茁","8301"
"mwu","茂","8302"
"pem","范","8303"
"ka","茄","8304"
"mo","茅","8305"
"ca","茈","8308"
"mal","茉","8309"
"myeng","茗","8317"
"kan","茛","831B"
"ca","茨","8328"
"kwang","茪","832A"
"mang","茫","832B"
"si","茬","832C"
"pok","茯","832F"
"swu","茱","8331"
"ca","茲","8332"
"kang","茳","8333"
"hoy","茴","8334"
"in","茵","8335"
"cha","茶","8336"
"ta","茶","8336"
"yong","茸","8338"
"ye","茹","8339"
"tong","茼","833C"
"swun","荀","8340"
"cen","荃","8343"
"hayng","荇","8347"
"cho","草","8349"
"hyeng","荊","834A"
"im","荏","834F"
"ken","荐","8350"
"chen","荐","8350"
"cey","荑","8351"
"i","荑","8351"
"hwang","荒","8352"
"twu","荳","8373"
"ha","荷","8377"
"cek","荻","837B"
"li","莉","8389"
"cang","莊","838A"
"sa","莎","838E"
"ke","莒","8392"
"may","莓","8393"
"kyeng","莖","8396"
"sin","莘","8398"
"yen","莚","839A"
"ceng","莛","839B"
"cwa","莝","839D"
"kwan","莞","839E"
"wan","莞","839E"
"yu","莠","83A0"
"hyep","莢","83A2"
"chen","莤","83A4"
"lang","莨","83A8"
"phyo","莩","83A9"
"pwu","莩","83A9"
"a","莪","83AA"
"mo","莫","83AB"
"mak","莫","83AB"
"mang","莽","83BD"
"ca","莿","83BF"
"cheng","菁","83C1"
"cek","菂","83C2"
"kwan","菅","83C5"
"lok","菉","83C9"
"kwuk","菊","83CA"
"mi","菋","83CB"
"kyun","菌","83CC"
"chi","菑","83D1"
"pok","菔","83D4"
"chang","菖","83D6"
"swung","菘","83D8"
"chay","菜","83DC"
"to","菟","83DF"
"pha","菠","83E0"
"ham","菡","83E1"
"po","菩","83E9"
"kun","菫","83EB"
"hwa","華","83EF"
"ko","菰","83F0"
"lung","菱","83F1"
"pi","菲","83F2"
"am","菴","83F4"
"pong","菶","83F6"
"ce","菹","83F9"
"swu","菽","83FD"
"chwey","萃","8403"
"to","萄","8404"
"pi","萆","8406"
"cang","萇","8407"
"lay","萊","840A"
"che","萋","840B"
"mayng","萌","840C"
"phyeng","萍","840D"
"wi","萎","840E"
"chwu","萩","8429"
"man","萬","842C"
"hwen","萱","8431"
"wa","萵","8435"
"yu","萸","8438"
"phyen","萹","8439"
"ak","萼","843C"
"lak","落","843D"
"po","葆","8446"
"sep","葉","8449"
"yep","葉","8449"
"phwung","葑","8451"
"chak","著","8457"
"ce","著","8457"
"sim","葚","845A"
"kal","葛","845B"
"pho","葡","8461"
"tong","董","8463"
"wi","葦","8466"
"pha","葩","8469"
"ho","葫","846B"
"cang","葬","846C"
"ka","葭","846D"
"yak","葯","846F"
"ak","葯","846F"
"wi","葳","8473"
"kyu","葵","8475"
"hwun","葷","8477"
"cup","葺","847A"
"chey","蒂","8482"
"wi","蒍","848D"
"swu","蒐","8490"
"si","蒔","8494"
"mong","蒙","8499"
"san","蒜","849C"
"li","蒞","849E"
"kwu","蒟","849F"
"pang","蒡","84A1"
"chen","蒨","84A8"
"koy","蒯","84AF"
"pho","蒲","84B2"
"sak","蒴","84B4"
"cung","蒸","84B8"
"kyem","蒹","84B9"
"cil","蒺","84BA"
"yak","蒻","84BB"
"chang","蒼","84BC"
"ho","蒿","84BF"
"so","蓀","84C0"
"cin","蓁","84C1"
"myeng","蓂","84C2"
"chwuk","蓄","84C4"
"sek","蓆","84C6"
"yong","蓉","84C9"
"ong","蓊","84CA"
"kay","蓋","84CB"
"hap","蓋","84CB"
"si","蓍","84CD"
"yok","蓐","84D0"
"sa","蓑","84D1"
"pay","蓓","84D3"
"pi","蓖","84D6"
"pong","蓬","84EC"
"lyen","蓮","84EE"
"chong","蓯","84EF"
"phyeng","蓱","84F1"
"swun","蓴","84F4"
"lyo","蓼","84FC"
"phil","蓽","84FD"
"swuk","蓿","84FF"
"pwu","蔀","8500"
"lung","蔆","8506"
"myel","蔑","8511"
"man","蔓","8513"
"pok","蔔","8514"
"chey","蔕","8515"
"ca","蔗","8517"
"sam","蔘","8518"
"wi","蔚","851A"
"wul","蔚","851A"
"lwu","蔞","851E"
"cwu","蔟","851F"
"sal","蔡","8521"
"chay","蔡","8521"
"cang","蔣","8523"
"chong","蔥","8525"
"co","蔦","8526"
"cem","蔪","852A"
"so","蔬","852C"
"um","蔭","852D"
"cin","蔯","852F"
"phyey","蔽","853D"
"tam","蕁","8541"
"pen","蕃","8543"
"chen","蕆","8546"
"cho","蕉","8549"
"yey","蕊","854A"
"kyo","蕎","854E"
"wun","蕓","8553"
"yu","蕕","8555"
"ke","蕖","8556"
"yo","蕘","8558"
"hyey","蕙","8559"
"chey","蕞","855E"
"pwun","蕡","8561"
"swun","蕣","8563"
"yu","蕤","8564"
"kwel","蕨","8568"
"thang","蕩","8569"
"mwu","蕪","856A"
"tong","蕫","856B"
"so","蕭","856D"
"cup","蕺","857A"
"loy","蕾","857E"
"on","薀","8580"
"pak","薄","8584"
"ay","薆","8586"
"mi","薇","8587"
"yey","薉","8589"
"kyey","薊","858A"
"hyang","薌","858C"
"uy","薏","858F"
"kang","薑","8591"
"sayk","薔","8594"
"cang","薔","8594"
"chi","薙","8599"
"sel","薛","859B"
"phyey","薜","859C"
"pyek","薜","859C"
"tam","薝","859D"
"hay","薤","85A4"
"chen","薦","85A6"
"hoyng","薨","85A8"
"hwung","薨","85A8"
"sal","薩","85A9"
"sin","薪","85AA"
"se","薯","85AF"
"hwun","薰","85B0"
"cey","薺","85BA"
"cek","藉","85C9"
"ca","藉","85C9"
"lam","藍","85CD"
"sin","藎","85CE"
"cang","藏","85CF"
"myo","藐","85D0"
"wu","藕","85D5"
"lye","藜","85DC"
"yey","藝","85DD"
"tung","藤","85E4"
"yak","藥","85E5"
"pen","藩","85E9"
"swu","藪","85EA"
"ce","藷","85F7"
"ay","藹","85F9"
"lin","藺","85FA"
"co","藻","85FB"
"chin","藽","85FD"
"kwak","藿","85FF"
"thak","蘀","8600"
"ki","蘄","8604"
"lo","蘆","8606"
"ye","蘆","8606"
"so","蘇","8607"
"on","蘊","860A"
"pin","蘋","860B"
"pyek","蘗","8617"
"yang","蘘","8618"
"sen","蘚","861A"
"long","蘢","8622"
