id,tra,sim
290773,"訃","讣"
290835,"訏","吁"
290842,"訌","讧"
290852,"討","讨"
291052,"訕","讪"
291097,"託","托"
291492,"記","记"
291252,"訖","讫"
291272,"訓","训"
291420,"訊","讯"
291608,"訑","訑"
291613,"訒","讱"
291616,"訧","訧"
291618,"詎","讵"
291628,"訝","讶"
291636,"訰","訰"
291639,"訬","訬"
291643,"訥","讷"
291656,"許","许"
291723,"訞","訞"
291732,"訛","讹"
291806,"訢","欣"
291812,"訟","讼"
291873,"設","设"
292338,"詗","诇"
292137,"訣","诀"
294374,"諍","诤"
294395,"詨","詨"
294398,"該","该"
295197,"誨","诲"
297512,"諡","谥"
297513,"諼","谖"
298024,"譁","哗"
292222,"詙","詙"
292223,"評","评"
292303,"詀","詀"
292309,"詛","诅"
292324,"詈","詈"
292472,"訴","诉"
292514,"診","诊"
293595,"誠","诚"
298387,"謚","谥"
298400,"謙","谦"
304900,"霐","霐"
304901,"霜","霜"
306484,"靡","靡"
292603,"註","注"
292624,"詑","詑"
292626,"詠","咏"
292987,"試","试"
297460,"諤","谔"
297464,"諯","諯"
297466,"謏","謏"
292663,"詞","词"
292831,"詘","诎"
292861,"詔","诏"
292932,"詖","诐"
292945,"詒","诒"
292965,"誆","诓"
292979,"誄","诔"
293125,"詿","诖"
293132,"詩","诗"
293434,"詰","诘"
293496,"詴","詴"
293497,"誇","夸"
293690,"訿","訿"
293691,"訾","訾"
293744,"詷","詷"
293746,"誅","诛"
294106,"誂","誂"
294109,"詹","詹"
294129,"詭","诡"
293847,"詵","诜"
293852,"話","话"
293931,"誕","诞"
297211,"諵","諵"
297215,"諲","諲"
297217,"諫","谏"
303156,"雩","雩"
303173,"雪","雪"
308867,"阨","阨"
294028,"詬","诟"
294063,"詮","诠"
294350,"詣","诣"
294369,"詺","詺"
294371,"詻","詻"
294373,"誃","誃"
294473,"詳","详"
294629,"詶","詶"
294650,"詫","诧"
294658,"詡","诩"
294665,"誡","诫"
294689,"誓","誓"
294868,"誖","誖"
294748,"誌","志"
294767,"誣","诬"
295002,"誫","誫"
295003,"誙","誙"
295005,"誚","诮"
295033,"誤","误"
295081,"誥","诰"
295110,"誘","诱"
295239,"誑","诳"
295543,"誏","誏"
295544,"誋","誋"
295545,"認","认"
295289,"說","说"
295635,"誦","诵"
295677,"誒","诶"
295680,"請","请"
298525,"謐","谧"
298535,"謘","謘"
298537,"謺","謺"
298538,"謦","謦"
298543,"謮","謮"
298544,"謹","谨"
295809,"諸","诸"
298068,"謨","谟"
306314,"非","非"
302061,"靜","静"
304455,"雵","雵"
304456,"雽","雽"
304457,"零","零"
305568,"露","露"
295957,"諅","諅"
295958,"諆","諆"
295959,"諏","诹"
296017,"諔","諔"
296020,"諕","諕"
296025,"課","课"
296222,"諀","諀"
296224,"論","论"
296145,"誻","誻"
296147,"諈","諈"
296149,"諉","诿"
296165,"諛","谀"
296192,"誽","誽"
296193,"誰","谁"
296781,"諂","谄"
296844,"諒","谅"
296855,"諄","谆"
297050,"謀","谋"
296886,"誶","谇"
296895,"談","谈"
297034,"誼","谊"
297049,"誸","誸"
302945,"镺","镺"
302947,"镻","镻"
302948,"镼","镼"
302949,"雨","雨"
305358,"霣","霣"
306584,"隹","隹"
306585,"隼","隼"
306594,"隻","只"
297279,"諴","諴"
297283,"諧","谐"
297161,"諶","谌"
297168,"諜","谍"
297183,"謊","谎"
297387,"謔","谑"
297402,"諟","諟"
297406,"諿","諿"
297407,"謁","谒"
297448,"謂","谓"
297458,"諰","諰"
297580,"諮","谘"
306443,"靠","靠"
297681,"謎","谜"
297693,"諠","諠"
297747,"諢","诨"
297759,"諞","谝"
297762,"諱","讳"
297799,"諝","谞"
297800,"謷","謷"
297811,"講","讲"
310030,"陊","陊"
298295,"謕","謕"
298296,"謠","谣"
298321,"謑","謑"
298324,"謋","謋"
298326,"謅","诌"
298331,"謞","謞"
298335,"謗","谤"
298503,"謍","謍"
298506,"謇","謇"
298710,"謳","讴"
298730,"譇","譇"
298732,"謣","謣"
298736,"謯","謯"
298737,"謼","謼"
298739,"謱","謱"
298740,"謾","谩"
308823,"阮","阮"
308886,"阰","阰"
308887,"阯","址"
308888,"阪","阪"
308901,"阬","坑"
299100,"譊","譊"
299102,"譆","嘻"
298799,"謻","謻"
298806,"謥","謥"
298808,"謶","謶"
298809,"謫","谪"
298858,"謪","謪"
298859,"譀","譀"
298860,"謵","謵"
298861,"謬","谬"
298943,"警","警"
299105,"譓","譓"
299106,"譚","谭"
299122,"譖","谮"
299143,"譂","譂"
299145,"譕","譕"
299147,"譑","譑"
299148,"譙","谯"
299169,"譒","譒"
299171,"譈","譈"
299172,"識","识"
299298,"譜","谱"
299333,"譐","譐"
299336,"譋","譋"
299337,"譔","譔"
299344,"證","证"
299411,"譎","谲"
299451,"譏","讥"
299514,"護","护"
299681,"譝","譝"
299683,"譴","谴"
299724,"譨","譨"
299726,"譟","噪"
299739,"譯","译"
299804,"譽","誉"
299825,"譥","譥"
299826,"譭","毁"
299827,"譣","譣"
299829,"譫","谵"
299835,"議","议"
299965,"譬","譬"
299998,"譻","譻"
300000,"譸","诪"
300007,"譺","譺"
300009,"譹","譹"
300010,"譅","譅"
300011,"譿","譿"
300012,"讀","读"
300049,"讆","讆"
300051,"讄","讄"
300053,"譾","谫"
300071,"讅","审"
300072,"讌","燕"
300111,"讋","詟"
300130,"讔","讔"
300134,"讙","讙"
300186,"讖","谶"
300204,"讒","谗"
300301,"讓","让"
300374,"讕","谰"
300381,"讘","讘"
300382,"讚","赞"
300407,"讞","谳"
300440,"讜","谠"
300454,"讟","讟"
300456,"辛","辛"
300486,"辜","辜"
300503,"辟","辟"
300664,"辣","辣"
300688,"辨","辨"
300799,"辦","办"
300831,"辭","辞"
300978,"瓣","瓣"
300982,"辮","辫"
300986,"辯","辩"
301097,"青","青"
304784,"霒","霒"
304785,"霙","霙"
304786,"霖","霖"
304800,"霋","霋"
304801,"霏","霏"
304818,"霓","霓"
305200,"霝","霝"
307874,"雞","鸡"
310505,"陵","陵"
310904,"陰","阴"
302017,"靖","靖"
302264,"靘","靘"
302267,"靚","靓"
302292,"靛","靛"
302300,"長","长"
312338,"隕","陨"
314876,"鉞","钺"
314880,"鉲","锎"
314881,"鉆","钻"
314883,"鉏","鉏"
303424,"雲","云"
304042,"雰","雰"
304057,"雯","雯"
304060,"雱","雱"
304062,"電","电"
304298,"雷","雷"
304539,"雹","雹"
304549,"雺","雺"
304556,"需","需"
304572,"霆","霆"
304586,"雿","雿"
304587,"震","震"
304713,"霄","霄"
304757,"霉","霉"
304767,"霅","霅"
304775,"霂","霂"
304777,"霈","霈"
304839,"霍","霍"
304860,"霎","霎"
304864,"霑","沾"
305202,"霠","霠"
305203,"霟","霟"
305205,"霘","霘"
305206,"霞","霞"
305374,"霢","霢"
305376,"霤","溜"
305382,"霩","霩"
305384,"霧","雾"
305486,"霬","霬"
305487,"霪","霪"
305491,"霫","霫"
305492,"霰","霰"
305496,"霵","霵"
305497,"霮","霮"
305499,"霸","霸"
305747,"霹","霹"
305767,"霿","霿"
305772,"霾","霾"
305784,"霽","霁"
305815,"靆","叇"
305816,"靂","雳"
305817,"靈","灵"
306298,"靃","靃"
306302,"靄","霭"
306310,"靉","叆"
310096,"陡","陡"
308038,"雛","雏"
309810,"陌","陌"
309826,"陑","陑"
309827,"降","降"
313097,"隮","隮"
313102,"隳","隳"
315063,"鉤","钩"
317829,"鏄","鏄"
317831,"鏂","鏂"
317832,"鏗","铿"
317858,"鏢","镖"
317866,"鏚","戚"
315618,"銛","铦"
319000,"鑾","銮"
319022,"鑿","凿"
321161,"誾","誾"
312437,"障","障"
306884,"雄","雄"
306617,"隿","隿"
306618,"雀","雀"
306683,"雃","雃"
306684,"集","集"
306776,"雁","雁"
308794,"阞","阞"
308795,"阢","阢"
308797,"阡","阡"
308811,"阣","阣"
308696,"讎","雠"
310114,"陣","阵"
310894,"陭","陭"
310896,"陫","陫"
310898,"陲","陲"
310899,"陴","陴"
312004,"隈","隈"
312018,"隍","隍"
312024,"隗","隗"
312032,"隃","隃"
307115,"雅","雅"
309048,"阭","阭"
309049,"阹","阹"
309050,"阿","阿"
307331,"雋","隽"
307402,"雂","雂"
307403,"雇","雇"
307422,"雎","雎"
307424,"雉","雉"
307470,"雊","雊"
307475,"雌","雌"
307517,"雒","雒"
307528,"雔","雔"
307529,"雕","雕"
310035,"陔","陔"
310043,"限","限"
311480,"陷","陷"
307695,"雚","雚"
307703,"雖","虽"
307713,"雗","雗"
307714,"雙","双"
308051,"雜","杂"
308281,"離","离"
308586,"雝","雝"
308597,"難","难"
308755,"雥","雥"
308757,"阜","阜"
308812,"阤","阤"
308817,"阱","阱"
308911,"防","防"
309378,"阽","阽"
309384,"阻","阻"
309484,"阼","阼"
309488,"附","附"
309686,"阺","阺"
309687,"陀","陀"
309700,"陂","陂"
309740,"陋","陋"
312819,"隰","隰"
312822,"隱","隐"
317446,"鍑","鍑"
317447,"鍛","锻"
317473,"鎪","锼"
317479,"鍠","锽"
317481,"鍭","鍭"
310166,"陜","陜"
310167,"陝","陕"
310175,"陛","陛"
310202,"陘","陉"
310204,"陟","陟"
310229,"陞","升"
310258,"除","除"
310374,"院","院"
310403,"陼","陼"
310405,"陸","陆"
310692,"陬","陬"
310706,"陳","陈"
318882,"鑭","镧"
318883,"鑷","镊"
318890,"鑴","鑴"
318891,"鑼","锣"
318897,"鑽","钻"
316055,"銣","铷"
316056,"鉾","鉾"
316057,"鋆","鋆"
316058,"銶","銶"
316059,"鋪","铺"
314920,"鈿","钿"
314956,"鈾","铀"
314958,"鉠","鉠"
314960,"鉎","鉎"
314962,"鉓","鉓"
321603,"闔","阖"
311325,"陶","陶"
311537,"陪","陪"
315635,"鋋","鋋"
315637,"銋","銋"
315638,"銗","銗"
315641,"銓","铨"
316495,"銻","锑"
316497,"鋐","鋐"
316499,"鋃","锒"
316502,"鋟","锓"
316510,"鋈","鋈"
316515,"鋦","锔"
316518,"錒","锕"
316519,"錆","锖"
316521,"錶","表"
316522,"鋹","鋹"
316523,"鍺","锗"
316524,"錏","铔"
316526,"錤","錤"
316527,"錯","错"
317724,"鎲","镋"
317725,"鎧","铠"
317735,"鎎","鎎"
317736,"鎳","镍"
317740,"鎢","钨"
317746,"鎞","鎞"
322340,"靳","靳"
322361,"靲","靲"
322362,"靷","靷"
311631,"隋","隋"
311652,"隇","隇"
311653,"陾","陾"
311655,"階","阶"
311727,"隄","堤"
311749,"陽","阳"
311972,"隅","隅"
312298,"隓","隓"
312299,"隙","隙"
314915,"鉬","钼"
314917,"鉭","钽"
314918,"鉀","钾"
315270,"鈶","鈶"
315271,"鉧","鉧"
315272,"銎","銎"
315273,"鉽","鉽"
315274,"鉶","铏"
315276,"銡","銡"
315280,"銬","铐"
315283,"銠","铑"
315284,"鉺","铒"
315285,"鋩","铓"
315293,"銊","銊"
315295,"銔","銔"
315296,"銪","铕"
315298,"銙","銙"
315299,"鋮","铖"
315300,"銕","铁"
315301,"銍","铚"
315304,"銅","铜"
317879,"鏤","镂"
325447,"顪","顪"
325448,"顩","顩"
325451,"顫","颤"
312042,"隆","隆"
312188,"隊","队"
315785,"銃","铳"
315791,"鉼","鉼"
315792,"銨","铵"
315793,"銀","银"
317255,"鋸","锯"
321124,"閫","阃"
323814,"頏","颃"
323817,"預","预"
325274,"顥","颢"
325286,"纇","颣"
325291,"顧","顾"
312212,"隞","隞"
312213,"隔","隔"
312389,"隑","隑"
312392,"隘","隘"
312421,"隒","隒"
312423,"際","际"
312498,"隨","随"
318130,"鐀","鐀"
318131,"鏼","鏼"
318132,"鐫","镌"
312659,"隤","隤"
312671,"隩","隩"
312679,"隧","隧"
312690,"險","险"
314487,"釩","钒"
314488,"釸","釸"
314489,"鈒","钑"
314493,"釹","钕"
314494,"釵","钗"
316845,"錪","錪"
316847,"錮","锢"
316876,"錔","錔"
316877,"鋼","钢"
313147,"隴","陇"
313181,"金","金"
314795,"鈧","钪"
314796,"鈁","钫"
314797,"鈥","钬"
314798,"鈄","钭"
314799,"鈂","鈂"
314800,"鈌","鈌"
314802,"鈏","鈏"
314803,"鈕","钮"
314808,"鈀","钯"
314809,"鈗","鈗"
314810,"鈺","钰"
314811,"鉦","钲"
314818,"鉗","钳"
317342,"鍼","针"
317344,"鍇","锴"
327486,"魎","魉"
327487,"魍","魍"
319717,"閏","闰"
319739,"開","开"
321333,"閼","阏"
321743,"闚","窥"
322476,"鞎","鞎"
322477,"鞘","鞘"
322484,"鞙","鞙"
322488,"鞔","鞔"
322492,"鞡","鞡"
322493,"鞝","鞝"
322494,"鞜","鞜"
322495,"鞞","鞞"
322505,"鞠","鞠"
314963,"鉑","铂"
314964,"鈲","鈲"
314965,"鈴","铃"
314998,"鉛","铅"
320273,"閑","闲"
320284,"閎","闳"
320764,"閍","閍"
320766,"悶","闷"
314235,"釓","钆"
314236,"釔","钇"
314237,"針","针"
314526,"鈃","钘"
314527,"鈇","鈇"
314533,"鈣","钙"
314535,"鈦","钛"
314536,"鈜","鈜"
314537,"鉅","巨"
314320,"釘","钉"
314356,"釗","钊"
314358,"釙","钋"
314359,"釚","釚"
314360,"釕","钌"
314363,"釪","釪"
314364,"釬","焊"
314368,"釫","釫"
314369,"釭","釭"
314372,"釷","钍"
314373,"釱","釱"
314374,"釴","釴"
314375,"釦","扣"
314380,"釳","釳"
314381,"釧","钏"
314384,"釤","钐"
314387,"釣","钓"
314590,"鈍","钝"
314639,"鈚","鈚"
314642,"鈔","钞"
314688,"鈤","鈤"
314689,"鈉","钠"
314691,"釿","釿"
314692,"釽","釽"
314697,"鈑","钣"
314700,"鈐","钤"
314730,"鈆","鈆"
314731,"鈞","钧"
314861,"鈷","钴"
314866,"鉥","鉥"
314871,"鈳","钶"
314872,"鉔","鉔"
314873,"鈸","钹"
315244,"鉚","铆"
315249,"鉋","刨"
315251,"鉒","鉒"
315252,"鈰","铈"
315253,"鉉","铉"
315258,"鉈","铊"
315259,"鉍","铋"
315261,"鉰","鉰"
315262,"鈮","铌"
315263,"鉊","鉊"
315264,"鈹","铍"
315565,"鋁","铝"
315568,"銦","铟"
315569,"銖","铢"
315598,"銑","铣"
315609,"銩","铥"
315610,"鋌","铤"
315703,"鉿","铪"
315705,"銚","铫"
315713,"鉻","铬"
315717,"銘","铭"
315761,"鉹","鉹"
315762,"錚","铮"
315777,"銫","铯"
315778,"銥","铱"
315779,"鉸","铰"
316178,"鋉","鋉"
316179,"鋙","铻"
316180,"鋠","鋠"
316181,"鋏","铗"
316183,"鋄","鋄"
316184,"鋱","铽"
316185,"鋞","鋞"
316188,"銷","销"
316323,"銲","焊"
316324,"鋇","钡"
316326,"鋘","鋘"
316329,"鋧","鋧"
316330,"鋤","锄"
316362,"鋰","锂"
316363,"鋗","鋗"
316366,"鋯","锆"
316367,"鋨","锇"
316368,"銹","锈"
316370,"鋂","镅"
316371,"銼","锉"
316375,"鋊","鋊"
316376,"鋝","锊"
316377,"鋒","锋"
316436,"鋅","锌"
316442,"銳","锐"
316670,"錨","锚"
316678,"鋻","鉴"
316679,"錼","镎"
316680,"錛","锛"
316683,"錡","锜"
316684,"錸","铼"
316685,"錢","钱"
316791,"錁","锞"
316793,"錕","锟"
316798,"錫","锡"
316922,"鍋","锅"
316951,"錘","锤"
316962,"錐","锥"
316985,"錦","锦"
317346,"鍉","鍉"
317348,"鍘","铡"
317350,"鍚","钖"
317352,"鍶","锶"
317353,"鍔","锷"
317355,"鍤","锸"
317357,"鍬","锹"
317363,"鍾","锺"
317175,"錍","錍"
317176,"錋","錋"
317178,"錭","錭"
317179,"錎","錎"
317180,"錞","錞"
317182,"錥","錥"
317183,"錈","锩"
317184,"錟","锬"
317185,"錠","锭"
317197,"錧","錧"
317199,"鋺","鋺"
317200,"鎯","鎯"
317203,"鍵","键"
317213,"鍆","钔"
317214,"錄","录"
317270,"錳","锰"
317272,"錣","錣"
317274,"錙","锱"
317284,"鍥","锲"
317295,"鍖","鍖"
317298,"鍱","鍱"
317300,"鎝","鎝"
317301,"鍊","炼"
317483,"鎚","锤"
317484,"鍰","锾"
317485,"鍐","鍐"
317486,"鍧","鍧"
317489,"鋀","鋀"
317492,"鍍","镀"
317497,"鍗","鍗"
317498,"鎈","鎈"
317499,"鎂","镁"
317503,"鎡","镃"
317507,"鎃","鎃"
317508,"鍙","鍙"
317509,"鍌","鍌"
317510,"鍜","鍜"
317511,"鍒","鍒"
317513,"鍪","鍪"
317515,"鏊","鏊"
317522,"鎱","鎱"
317523,"鏵","铧"
317529,"鏌","镆"
317532,"鎮","镇"
317620,"鏈","链"
317633,"鎛","镈"
317640,"鎘","镉"
317641,"鎒","鎒"
317642,"鎖","锁"
317748,"鎩","铩"
317755,"鎗","鎗"
317771,"鎦","镏"
317774,"鎬","镐"
317783,"鎕","鎕"
317785,"鎊","镑"
317791,"鎰","镒"
317792,"鎌","鎌"
317793,"鎵","镓"
317794,"鎔","镕"
317818,"鎣","蓥"
317819,"鎏","鎏"
317821,"鏏","鏏"
317823,"鏨","錾"
317868,"鏬","鏬"
317871,"鏜","镗"
317934,"鏝","镘"
317935,"鏙","鏙"
317938,"鏦","鏦"
317943,"鏞","镛"
317945,"鏡","镜"
318025,"鏖","鏖"
318035,"鏟","铲"
318055,"鏑","镝"
318058,"鏃","镞"
318064,"鏇","旋"
318069,"鏘","锵"
318089,"鐊","鐊"
318090,"鏐","镠"
318096,"鏒","鏒"
318098,"鐃","铙"
318108,"鐼","鐼"
318109,"鐷","鐷"
318110,"鏾","鏾"
318111,"鐔","镡"
318112,"鐐","镣"
318128,"鐕","鐕"
318129,"鏷","镤"
318187,"鐎","鐎"
318189,"鐇","鐇"
318191,"鐓","镦"
318192,"鐘","钟"
318238,"鐠","镨"
318239,"鐏","鐏"
318244,"鐒","铹"
318245,"鐋","铴"
318246,"鏹","镪"
318250,"鐨","镄"
318251,"鐉","鐉"
318252,"鐙","镫"
318263,"鏺","鏺"
318264,"鐍","鐍"
318269,"鐖","鐖"
318270,"鐵","铁"
319089,"钂","镋"
319092,"钁","镢"
319094,"钃","钃"
319095,"門","门"
318619,"鑊","镬"
318628,"鐳","镭"
318630,"鐬","鐬"
318631,"鐻","鐻"
318634,"鐺","铛"
318644,"鐸","铎"
318655,"鐶","镮"
318662,"鐲","镯"
318666,"鐱","鐱"
318667,"鐮","镰"
318672,"鐿","镱"
318673,"鏽","锈"
318680,"鑄","铸"
318724,"鑋","鑋"
318725,"鑑","鉴"
320728,"閔","闵"
320760,"閌","闶"
324971,"額","额"
327391,"魅","魅"
327843,"飣","饤"
327856,"飢","饥"
329703,"饑","饥"
332913,"鬠","鬠"
332914,"鬢","鬓"
321509,"闊","阔"
327399,"魆","魆"
327490,"魋","魋"
327496,"魑","魑"
327501,"魒","魒"
327502,"魖","魖"
327503,"魔","魔"
318789,"鑒","鉴"
318790,"鑐","鑐"
318792,"鑅","鑅"
318793,"鑌","镔"
318797,"鑢","鑢"
318800,"鑤","刨"
318802,"鑗","鑗"
318803,"鑕","锧"
318807,"鑣","镳"
318816,"鑠","铄"
318831,"鑞","镴"
318834,"鑮","鑮"
318835,"鑪","炉"
318851,"鑫","鑫"
318852,"鑨","鑨"
318853,"鑵","鑵"
318854,"鑰","钥"
318858,"鑯","鑯"
318859,"鑱","镵"
318872,"鑲","镶"
319422,"閂","闩"
319423,"閃","闪"
319500,"閆","闫"
319501,"閈","闬"
319503,"閉","闭"
319597,"問","问"
320345,"間","间"
320346,"閐","閐"
320347,"閒","闲"
322109,"隸","隶"
325962,"靦","腼"
325975,"靨","靥"
325984,"韭","韭"
328917,"餓","饿"
329375,"餡","馅"
329379,"餤","餤"
329381,"館","馆"
320817,"閜","閜"
320820,"閛","閛"
320822,"閘","闸"
320842,"閟","閟"
320864,"閞","閞"
320865,"閨","闺"
320919,"聞","闻"
320993,"閩","闽"
321014,"閭","闾"
321056,"閥","阀"
321058,"閤","合"
321071,"閣","阁"
321115,"閡","阂"
321169,"閱","阅"
321217,"閬","阆"
321230,"闍","阇"
321241,"閾","阈"
321243,"閹","阉"
321266,"閶","阊"
321276,"閷","閷"
321277,"閺","閺"
321278,"閽","阍"
321293,"閵","閵"
321295,"閿","阌"
321296,"閻","阎"
321348,"闀","闀"
321349,"闉","闉"
321359,"闌","阑"
321393,"闃","阒"
321411,"闅","闅"
321412,"闆","板"
321413,"闇","闇"
321563,"闈","闱"
321575,"闋","阕"
321577,"闖","闯"
321630,"闐","阗"
321645,"闒","阘"
321655,"闓","闿"
321676,"闑","闑"
321678,"闕","阙"
321766,"闛","闛"
321771,"闞","阚"
321777,"關","关"
322029,"闥","闼"
322032,"闠","阓"
322034,"闡","阐"
322070,"闟","闟"
322079,"闣","闣"
322080,"闤","阛"
322089,"闢","辟"
322153,"革","革"
322292,"靪","靪"
322293,"靬","靬"
322294,"靰","靰"
322297,"靮","靮"
322298,"靸","靸"
322305,"靴","靴"
322364,"靶","靶"
322372,"靺","靺"
322377,"靾","靾"
322378,"靻","靻"
322380,"靼","靼"
322381,"鞅","鞅"
322394,"鞄","鞄"
322395,"靽","靽"
322396,"鞃","鞃"
322397,"鞀","鼗"
322399,"鞁","鞁"
322403,"靿","靿"
322405,"鞋","鞋"
322443,"鞏","巩"
322453,"鞈","鞈"
322456,"鞍","鞍"
322568,"鞚","鞚"
322570,"鞬","鞬"
322578,"鞢","鞢"
322579,"鞳","鞳"
322580,"鞮","鞮"
322596,"鞨","鞨"
322598,"鞦","秋"
322606,"鞭","鞭"
322702,"鞫","鞫"
322727,"鞣","鞣"
322730,"鞪","鞪"
322731,"鞷","鞷"
322732,"鞶","鞶"
322743,"鞹","鞹"
322745,"鞻","鞻"
322746,"韃","鞑"
322753,"鞿","鞿"
322760,"韄","韄"
322761,"韁","缰"
322770,"韅","韅"
322773,"韇","韇"
322775,"韆","千"
322776,"韉","鞯"
322782,"頁","页"
322788,"頂","顶"
324193,"頭","头"
324079,"頡","颉"
326250,"體","体"
322966,"頃","顷"
323004,"頄","頄"
323005,"頇","顸"
323006,"項","项"
323040,"順","顺"
323310,"須","须"
323373,"頊","顼"
323376,"頑","顽"
328950,"餘","余"
333721,"馭","驭"
333789,"馲","馲"
332053,"鬥","斗"
332412,"鬨","哄"
323527,"頍","頍"
323531,"頓","顿"
323710,"頎","颀"
323724,"頒","颁"
323768,"頌","颂"
323911,"領","领"
325185,"顗","顗"
325186,"類","类"
329332,"餞","饯"
329356,"餥","餥"
329357,"餛","馄"
329360,"餧","餧"
329367,"餚","肴"
329373,"餩","餩"
324036,"頖","頖"
324040,"頗","颇"
324456,"頰","颊"
327409,"魃","魃"
327412,"魄","魄"
327432,"魈","魈"
327436,"魏","魏"
330626,"颩","颩"
330630,"颬","颬"
330632,"颭","飐"
324097,"頛","頛"
324098,"頲","颋"
324100,"頧","頧"
324101,"頜","颌"
324102,"頫","俯"
324112,"頠","頠"
324113,"潁","颍"
324126,"熲","颎"
324130,"頦","颏"
324134,"頩","頩"
324137,"頞","頞"
324139,"頨","頨"
324141,"頤","颐"
324469,"頸","颈"
324484,"頻","频"
324515,"頹","颓"
324849,"顎","颚"
324851,"顓","颛"
324897,"顝","顝"
324899,"顏","颜"
324659,"頷","颔"
324669,"穎","颖"
324697,"頯","頯"
324699,"頵","頵"
324701,"顆","颗"
324709,"顊","顊"
324710,"顉","顉"
324712,"顈","顈"
324713,"顃","顃"
324714,"顁","顁"
324715,"顅","顅"
324716,"顄","顄"
324717,"顑","顑"
324719,"題","题"
324832,"顒","颙"
325021,"顐","顐"
325022,"顜","顜"
325024,"顛","颠"
325162,"願","愿"
325487,"顯","显"
325258,"顙","颡"
325267,"顢","颟"
325269,"顠","顠"
325270,"顣","顣"
325272,"顟","顟"
325273,"顤","顤"
325708,"顴","颧"
325712,"顳","颞"
325714,"面","面"
325694,"顰","颦"
325702,"顱","颅"
325995,"韰","韰"
325998,"韱","韱"
326001,"骨","骨"
326166,"骭","骭"
326169,"骫","骫"
326179,"骱","骱"
326180,"骰","骰"
326191,"骯","骯"
326195,"骷","骷"
326197,"骳","骳"
326198,"骻","骻"
326199,"骴","骴"
326202,"骼","骼"
326203,"骹","骹"
326204,"骸","骸"
326209,"骿","骿"
326213,"骾","鲠"
326220,"髁","髁"
326222,"髀","髀"
326232,"髊","髊"
326233,"髂","髂"
326234,"髆","髆"
326235,"髇","髇"
326239,"髏","髅"
326240,"髍","髍"
326241,"髐","髐"
326242,"髒","脏"
326245,"髓","髓"
340475,"鵩","鵩"
340482,"鵰","鵰"
340510,"鵵","鵵"
340511,"鵴","鵴"
340512,"鶁","鶁"
340513,"鶉","鹑"
327482,"魌","魌"
327485,"魊","魊"
334077,"駃","駃"
334088,"駂","駂"
334089,"駓","駓"
334091,"駍","駍"
334093,"駔","驵"
326417,"髑","髑"
326420,"髖","髋"
326422,"髕","髌"
326426,"香","香"
326840,"馝","馝"
326842,"馞","馞"
326845,"馣","馣"
326847,"馡","馡"
326849,"馧","馧"
326851,"馥","馥"
326856,"馦","馦"
326857,"馨","馨"
326866,"鬼","鬼"
327193,"魂","魂"
327285,"鬾","鬾"
327287,"鬿","鬿"
327290,"魁","魁"
327559,"魘","魇"
327578,"食","食"
328106,"飲","饮"
328760,"飺","飺"
328761,"餂","餂"
328763,"餉","饷"
336136,"驐","驐"
336139,"驎","驎"
336145,"驓","驓"
336146,"驏","骣"
336150,"驈","驈"
336151,"驖","驖"
336152,"驛","驿"
334372,"駜","駜"
334374,"駑","驽"
330688,"颼","飕"
330693,"颾","颾"
330695,"颿","颿"
330702,"颽","颽"
330705,"颻","飖"
330708,"飀","飗"
330711,"飄","飘"
338314,"麵","面"
335598,"驚","惊"
336559,"高","高"
327919,"飥","饦"
327920,"飧","飧"
327928,"飩","饨"
327929,"飪","饪"
327933,"飫","饫"
327952,"飭","饬"
328000,"飯","饭"
328443,"養","养"
328269,"飾","饰"
328368,"飽","饱"
328719,"飶","飶"
328720,"飼","饲"
328727,"飴","饴"
328738,"餌","饵"
329470,"餭","餭"
329471,"餽","馈"
329492,"餱","糇"
329496,"餰","餰"
329500,"餫","餫"
329506,"饁","馌"
330900,"音","音"
333647,"馮","冯"
340069,"鴳","鴳"
331471,"韕","韕"
331473,"韘","韘"
331475,"韙","韪"
331477,"韞","韫"
334730,"駹","駹"
334731,"駻","駻"
334421,"駕","驾"
328802,"餃","饺"
328805,"餈","餈"
328810,"餅","饼"
328827,"餑","饽"
328830,"餔","餔"
328851,"餗","餗"
328852,"餖","饾"
328857,"餐","餐"
329304,"餒","馁"
329326,"餕","馂"
329431,"餟","餟"
329434,"餮","餮"
329437,"餬","餬"
329443,"餪","餪"
329447,"餳","饧"
329459,"餲","餲"
331396,"韌","韧"
331401,"韎","韎"
331402,"韍","韨"
331404,"韏","韏"
331406,"韐","韐"
331408,"韔","韔"
331410,"韓","韩"
335554,"驍","骁"
336397,"驩","驩"
336434,"驦","骦"
336435,"驤","骧"
330997,"韶","韶"
333758,"馯","馯"
333759,"馵","馵"
333760,"馱","驮"
329461,"餵","喂"
329464,"餿","馊"
329516,"饃","馍"
329518,"餺","馎"
329520,"餼","饩"
329535,"餾","馏"
329537,"饈","馐"
329542,"饉","馑"
329543,"饇","饇"
329544,"饅","馒"
329547,"饗","飨"
329582,"饒","饶"
329638,"饙","饙"
329642,"饎","饎"
329645,"饐","饐"
329649,"饋","馈"
329687,"饌","馔"
329753,"饕","饕"
329771,"饛","饛"
329772,"饘","饘"
329784,"饔","饔"
329795,"饜","餍"
329803,"饞","馋"
329839,"饟","饟"
329840,"饡","饡"
329842,"風","风"
330640,"颮","飑"
330642,"颯","飒"
330662,"颱","台"
330664,"颲","颲"
330666,"颳","刮"
330667,"颶","飓"
