han,chars
"trượng","丈"
"trượng","仗"
"trượng","咶"
"trượng","扙"
"trượng","杖"
"trứu","甃"
"trứu","皱"
"trứu","籀"
"trứu","绉"
"trừu","储"
"trừu","僽"
"trừu","抽"
"trừu","瘳"
"trừu","籀"
"trừu","绸"
"trừu","駖"
"trữu","酎"
"trửu","帚"
"trửu","肘"
"truy","夂"
"truy","淄"
"truy","缁"
"truy","膇"
"truy","菑"
"truy","辎"
"truy","追"
"truy","锤"
"truy","锱"
"truy","骓"
"truý","缒"
"truỳ","搥"
"truỳ","椎"
"truỳ","锤"
"truỷ","匕"
"truỵ","坠"
"truyền","传"
"truyện","传"
"tu","修"
"tu","嬃"
"tu","羞"
"tu","须"
"tu","馐"
"tu","鯈"
"tú","宿"
"tú","琇"
"tú","秀"
"tú","绣"
"tú","莠"
"tú","锈"
"tù","囚"
"tù","泅"
"tù","蝤"
"tù","遒"
"tù","酋"
"tủ","硻"
"tủ","箹"
"tư","仔"
"tư","偲"
"tư","兹"
"tư","凘"
"tư","司"
"tư","咨"
"tư","奀"
"tư","姿"
"tư","孜"
"tư","孳"
"tư","嵫"
"tư","思"
"tư","斯"
"tư","湑"
"tư","滋"
"tư","澌"
"tư","皏"
"tư","私"
"tư","粢"
"tư","糈"
"tư","缌"
"tư","罳"
"tư","胥"
"tư","腮"
"tư","苴"
"tư","訾"
"tư","諝"
"tư","谘"
"tư","赀"
"tư","资"
"tư","趑"
"tư","醑"
"tư","鎡"
"tư","锶"
"tư","颸"
"tư","餈"
"tư","鳃"
"tư","鸶"
"tư","鼶"
"tụ","岫"
"tụ","聚"
"tụ","袖"
"tụ","褎"
"tụ","鄹"
"tứ","〤"
"tứ","伺"
"tứ","儩"
"tứ","四"
"tứ","恣"
"tứ","泗"
"tứ","笥"
"tứ","肆"
"tứ","赐"
"tứ","饲"
"tứ","驷"
"từ","兹"
"từ","呲"
"từ","徐"
"từ","慈"
"từ","瓷"
"từ","磁"
"từ","祠"
"từ","茨"
"từ","词"
"từ","辞"
"từ","酴"
"tử","仔"
"tử","子"
"tử","梓"
"tử","死"
"tử","湑"
"tử","滓"
"tử","籽"
"tử","紫"
"tử","醑"
"tử","锌"
"tự","似"
"tự","兕"
"tự","叙"
"tự","咱"
"tự","嗣"
"tự","垿"
"tự","妡"
"tự","姒"
"tự","字"
"tự","寺"
"tự","屿"
"tự","序"
"tự","沮"
"tự","洎"
"tự","溆"
"tự","牸"
"tự","祀"
"tự","绪"
"tự","自"
"tự","芧"
"tự","覗"
"tự","食"
"tự","饲"
"tự","鱮"
"tuân","伅"
"tuân","峋"
"tuân","恂"
"tuân","洵"
"tuân","绚"
"tuân","肫"
"tuân","荀"
"tuân","询"
"tuân","遵"
"tuân","郇"
"tuân","饨"
"tuấn","俊"
"tuấn","寯"
"tuấn","峻"
"tuấn","捘"
"tuấn","浚"
"tuấn","焌"
"tuấn","畯"
"tuấn","竣"
"tuấn","镌"
"tuấn","餕"
"tuấn","骏"
"tuần","巡"
"tuần","徇"
"tuần","循"
"tuần","恂"
"tuần","揗"
"tuần","旬"
"tuần","珣"
"tuần","紃"
"tuần","驯"
"tuẫn","徇"
"tuẫn","殉"
"tuẩn","簨"
"tuất","恤"
"tuất","戌"
"túc","夙"
"túc","宿"
"túc","槭"
"túc","粟"
"túc","肃"
"túc","蓿"
"túc","足"
"túc","蹙"
"túc","顣"
"túc","驌"
"túc","鷫"
"tục","俗"
"tục","妯"
"tục","续"
"tục","蚗"
"tức","即"
"tức","唧"
"tức","媳"
"tức","息"
"tức","熄"
"tức","鲫"
"tuế","岁"
"tuệ","彗"
"tuệ","慧"
"tuệ","槥"
"tuệ","穗"
"tuệ","穟"
"tuệ","篲"
"túi","蕬"
"túi","銴"
"túi","鋆"
"tủi","徖"
"tủi","琱"
"tủi","琲"
"tụi","倷"
"tụi","蕞"
"tung","嵩"
"tung","忪"
"tung","枞"
"tung","瘲"
"tung","賨"
"tung","踪"
"tung","鏦"
"túng","怂"
"túng","瘲"
"túng","纵"
"tùng","丛"
"tùng","从"
"tùng","崧"
"tùng","怂"
"tùng","松"
"tùng","淞"
"tùng","菘"
"tùng","藂"
"tủng","悚"
"tủng","竦"
"tủng","耸"
"tụng","讼"
"tụng","诵"
"tụng","颂"
"tước","削"
"tước","嚼"
"tước","爝"
"tước","爵"
"tước","皭"
"tước","芤"
"tước","雀"
"tương","将"
"tương","浆"
"tương","湘"
"tương","相"
"tương","箱"
"tương","缃"
"tương","蒋"
"tương","螿"
"tương","襄"
"tương","酱"
"tương","酿"
"tương","镶"
"tương","骧"
"tướng","将"
"tướng","相"
"tường","墙"
"tường","娘"
"tường","嫱"
"tường","庠"
"tường","戕"
"tường","樯"
"tường","爿"
"tường","牂"
"tường","祥"
"tường","穑"
"tường","翔"
"tường","蔷"
"tường","蘠"
"tường","详"
"tưởng","奖"
"tưởng","想"
"tưởng","桨"
"tưởng","蒋"
"tưởng","鲞"
"tượng","像"
"tượng","匠"
"tượng","橡"
"tượng","象"
"tưu","掫"
"tưu","湫"
"tưu","緅"
"tưu","诹"
"tưu","陬"
"tưu","鲰"
"tửu","酒"
"tựu","僦"
"tựu","就"
"tựu","蹴"
"tuy","夊"
"tuy","檇"
"tuy","濉"
"tuy","睢"
"tuy","绥"
"tuy","荽"
"tuy","虽"
"tuy","觜"
"tuý","檇"
"tuý","睟"
"tuý","祟"
"tuý","粹"
"tuý","醉"
"tuỳ","椭"
"tuỳ","襚"
"tuỳ","隋"
"tuỳ","随"
"tuỷ","瀡"
"tuỷ","熸"
"tuỷ","髓"
"tuỵ","悴"
"tuỵ","瘁"
"tuỵ","膵"
"tuỵ","萃"
"tuyên","亘"
"tuyên","喧"
"tuyên","宣"
"tuyên","揎"
"tuyên","朘"
"tuyên","楦"
"tuyên","萱"
"tuyên","镌"
"tuyến","线"
"tuyến","腺"
"tuyền","旋"
"tuyền","泉"
"tuyền","泵"
"tuyền","漩"
"tuyền","璇"
"tuyền","璿"
"tuyền","镟"
"tuyển","撰"
"tuyển","渲"
"tuyển","选"
"tuyển","隽"
"tuyết","踅"
"tuyết","雪"
"tuyết","鳕"
"tuyệt","绝"
"tuynh","騂"
"ty","丝"
"ty","偲"
"ty","卑"
"ty","司"
"ty","啤"
"ty","撕"
"ty","澌"
"ty","畀"
"ty","缌"
"ty","罳"
"ty","虒"
"ty","谘"
"ty","赀"
"ty","颸"
"ty","鸶"
"ty","鼒"
"ty","鼶"
"tý","伺"
"tý","媲"
"tý","子"
"tý","庇"
"tý","淠"
"tý","渍"
"tý","畀"
"tý","痹"
"tý","眦"
"tý","胔"
"tý","臂"
"tý","訾"
"tỳ","婢"
"tỳ","枇"
"tỳ","毗"
"tỳ","琵"
"tỳ","疵"
"tỳ","砒"
"tỳ","脾"
"tỳ","茨"
"tỳ","萆"
"tỳ","蚍"
"tỳ","裨"
"tỳ","貔"
"tỳ","髭"
"tỷ","仳"
"tỷ","俾"
"tỷ","啤"
"tỷ","囥"
"tỷ","妏"
"tỷ","妣"
"tỷ","姊"
"tỷ","姒"
"tỷ","宎"
"tỷ","屣"
"tỷ","庳"
"tỷ","弢"
"tỷ","徙"
"tỷ","忐"
"tỷ","枇"
"tỷ","枲"
"tỷ","比"
"tỷ","毗"
"tỷ","汜"
"tỷ","泚"
"tỷ","玺"
"tỷ","畀"
"tỷ","秭"
"tỷ","纰"
"tỷ","耔"
"tỷ","耜"
"tỷ","芘"
"tỷ","葸"
"tỷ","蓰"
"tỵ","俾"
"tỵ","劓"
"tỵ","巳"
"tỵ","汜"
"tỵ","避"
"tỵ","鼻"
"u","呦"
"u","幽"
"ủ","伛"
"ủ","捂"
"ư","姇"
"ư","於"
"ư","菸"
"ứ","淤"
"ứ","瘀"
"ứ","饫"
"uân","氲"
"uấn","员"
"uấn","恽"
"uấn","愠"
"uấn","酝"
"uẩn","恽"
"uẩn","愠"
"uẩn","熅"
"uẩn","縕"
"uẩn","蕴"
"uẩn","酝"
"uẩn","韫"
"uất","熨"
"uất","郁"
"uất","黦"
"úc","勖"
"úc","噢"
"úc","彧"
"úc","澳"
"úc","燠"
"úc","郁"
"úc","隩"
"ức","亿"
"ức","仡"
"ức","忆"
"ức","忻"
"ức","抑"
"ức","肊"
"ức","臆"
"uế","喙"
"uế","嘒"
"uế","秽"
"uế","薉"
"úm","唵"
"ung","壅"
"ung","廱"
"ung","灉"
"ung","瓮"
"ung","痈"
"ung","臃"
"ung","蕹"
"ung","邕"
"ung","雍"
"ung","雝"
"ung","饔"
"úng","嘒"
"úng","瓮"
"úng","罋"
"úng","蕹"
"úng","齆"
"ủng","壅"
"ủng","拥"
"ưng","应"
"ưng","膺"
"ưng","赝"
"ưng","鹰"
"ứng","应"
"ước","哟"
"ước","约"
"ước","药"
"uông","兀"
"uông","尢"
"uông","尪"
"uông","汪"
"uông","秝"
"uổng","枉"
"ương","央"
"ương","殃"
"ương","泱"
"ương","秧"
"ương","鞅"
"ương","鸯"
"ưởng","怏"
"ưởng","鞅"
"ưu","优"
"ưu","呦"
"ưu","忧"
"ưu","耰"
"ưu","鄾"
"ưu","麀"
"ửu","泑"
"ửu","黝"
"uy","倭"
"uy","喂"
"uy","威"
"uy","崴"
"uy","矮"
"uy","葳"
"uy","逶"
"uý","尉"
"uý","慰"
"uý","煨"
"uý","熨"
"uý","畏"
"uý","罻"
"uý","蔚"
"uý","褽"
"uý","霨"
"uỷ","偎"
"uỷ","喂"
"uỷ","委"
"uỷ","慰"
"uỷ","沴"
"uỷ","痿"
"uỷ","萎"
"uỷ","诿"
"uỷ","逶"
"uỷ","餧"
"uỷ","骫"
"uyên","渊"
"uyên","鵷"
"uyên","鸳"
"uyển","夗"
"uyển","婉"
"uyển","宛"
"uyển","惋"
"uyển","琬"
"uyển","畹"
"uyển","碗"
"uyển","脘"
"uyển","腕"
"uyển","苑"
"uyển","菀"
"uyển","蜿"
"uyển","豌"
"uyển","鵷"
"uyết","哕"
"uynh","萦"
"va","愃"
"va","懧"
"va","苬"
"va","蛣"
"vã","媊"
"vã","窉"
"vã","繀"
"vã","韔"
"vân","云"
"vân","传"
"vân","妘"
"vân","昀"
"vân","沄"
"vân","溳"
"vân","畇"
"vân","篔"
"vân","纭"
"vân","耘"
"vân","芸"
"vân","蕓"
"vân","贇"
"vân","郧"
"vân","鋆"
"văn","文"
"văn","炆"
"văn","玟"
"văn","纹"
"văn","蚊"
"văn","闻"
"văn","阌"
"văn","雯"
"văn","鼤"
"vãn","娩"
"vãn","挽"
"vãn","晚"
"vấn","抆"
"vấn","汶"
"vấn","璺"
"vấn","问"
"vắn","憉"
"vắn","憢"
"vắn","憪"
"vắn","憯"
"vẫn","刎"
"vẫn","吻"
"vẫn","埙"
"vẫn","殒"
"vẫn","陨"
"vẩn","铊"
"vạn","万"
"vạn","卍"
"vận","运"
"vận","郓"
"vận","韵"
"vặn","偻"
"vặn","紊"
"vặn","軷"
"vặn","酠"
"vãng","往"
"vanh","嵘"
"vát","扒"
"vạt","袜"
"vật","勿"
"vật","匢"
"vật","囫"
"vật","物"
"vật","芴"
"vay","濢"
"vay","猳"
"váy","鴠"
"vảy","鮿"
"vạy","煔"
"vạy","煠"
"vạy","煡"
"ve","槢"
"ve","粔"
"vệ","卫"
"vệ","躗"
"vên","崎"
"vện","搚"
"vểnh","儚"
"vểnh","腒"
"vết","磼"
"vết","耤"
"vi","为"
"vi","囗"
"vi","围"
"vi","帏"
"vi","微"
"vi","涠"
"vi","湋"
"vi","溦"
"vi","苇"
"vi","薇"
"vi","违"
"vi","闱"
"vi","韦"
"vĩ","亹"
"vĩ","伟"
"vĩ","娓"
"vĩ","尾"
"vĩ","屘"
"vĩ","暐"
"vĩ","洧"
"vĩ","炜"
"vĩ","玮"
"vĩ","痏"
"vĩ","纬"
"vĩ","艉"
"vĩ","蒍"
"vĩ","韡"
"vĩ","韪"
"vĩ","鲔"
"vỉ","亹"
"vỉ","娓"
"vị","为"
"vị","位"
"vị","味"
"vị","喟"
"vị","岿"
"vị","未"
"vị","汇"
"vị","沫"
"vị","洧"
"vị","渭"
"vị","猬"
"vị","痏"
"vị","胃"
"vị","蜼"
"vị","谓"
"vị","遗"
"vị","鲔"
"viêm","炎"
"viên","员"
"viên","园"
"viên","圆"
"viên","垣"
"viên","媛"
"viên","援"
"viên","爰"
"viên","猿"
"viên","蝯"
"viên","袁"
"viên","谖"
"viên","辕"
"viễn","远"
"viện","媛"
"viện","援"
"viện","瑗"
"viện","院"
"việp","晔"
"viết","曰"
"việt","戊"
"việt","樾"
"việt","粤"
"việt","越"
"việt","钺"
"vinh","嵘"
"vinh","荣"
"vinh","蝾"
"vĩnh","永"
"vịnh","咏"
"vịnh","泳"
"vô","无"
"vô","旡"
"vô","毋"
"vong","亡"
"vong","忘"
"võng","冗"
"võng","惘"
"võng","网"
"võng","罒"
"võng","罓"
"võng","罔"
"võng","茻"
"võng","辋"
"võng","魍"
"vọng","妄"
"vọng","望"
"vu","于"
"vu","圩"
"vu","巫"
"vu","庑"
"vu","扜"
"vu","杅"
"vu","盂"
"vu","竽"
"vu","纡"
"vu","芋"
"vu","芜"
"vu","莁"
"vu","诬"
"vu","迂"
"vu","邘"
"vu","雩"
"vũ","侮"
"vũ","偊"
"vũ","妩"
"vũ","宇"
"vũ","庑"
"vũ","怃"
"vũ","武"
"vũ","潕"
"vũ","瑀"
"vũ","甒"
"vũ","碔"
"vũ","禹"
"vũ","羽"
"vũ","舞"
"vũ","踽"
"vũ","鄅"
"vũ","雨"
"vũ","鹉"
"vũ","龋"
"vụ","侮"
"vụ","务"
"vụ","婺"
"vụ","雾"
"vụ","骛"
"vụ","鹜"
"vực","域"
"vực","棫"
"vực","罭"
"vực","蜮"
"vực","阈"
"vực","魊"
"vựng","晕"
"vựng","汇"
"vương","王"
"vượng","旺"
"vưu","尤"
"vưu","疣"
"vưu","鱿"
"xa","奢"
"xa","砗"
"xa","赊"
"xa","车"
"xá","厍"
"xá","奼"
"xá","汊"
"xá","猞"
"xá","舍"
"xá","螫"
"xá","赦"
"xà","佘"
"xà","砗"
"xà","蛇"
"xã","社"
"xả","啥"
"xả","扯"
"xả","撦"
"xả","舍"
"xạ","射"
"xạ","鮓"
"xạ","麝"
"xác","壳"
"xác","悫"
"xác","榷"
"xác","确"
"xái","衩"
"xâm","侵"
"xâm","郴"
"xâm","駸"
"xan","餐"
"xán","灿"
"xán","璨"
"xán","粲"
"xanh","撑"
"xanh","瞠"
"xanh","赬"
"xao","幧"
"xao","搞"
"xao","敲"
"xao","硗"
"xáo","嫜"
"xáo","羠"
"xảo","巧"
"xế","掣"
"xế","淛"
"xế","眦"
"xế","胔"
"xi","嗤"
"xi","媸"
"xi","摛"
"xi","蚩"
"xí","企"
"xí","厕"
"xí","啻"
"xí","帜"
"xí","炽"
"xí","翅"
"xí","跂"
"xỉ","侈"
"xỉ","誃"
"xỉ","齿"
"xích","只"
"xích","哧"
"xích","坼"
"xích","尺"
"xích","彳"
"xích","拆"
"xích","斥"
"xích","赤"
"xiêm","幨"
"xiêm","暹"
"xiêm","襜"
"xiểm","陕"
"xiểm","馅"
"xiển","冁"
"xiển","阐"
"xiệp","啑"
"xiết","挈"
"xiết","挚"
"xiết","掣"
"xinh","駉"
"xít","瘛"
"xoa","叉"
"xoa","杈"
"xoá","岔"
"xoạ","傻"
"xoang","腔"
"xoang","镪"
"xoát","刷"
"xối","禬"
"xối","鄏"
"xối","鉓"
"xối","鉰"
"xu","姝"
"xu","枢"
"xu","趋"
"xu","趍"
"xú","丑"
"xú","嗅"
"xú","殠"
"xú","溴"
"xú","玬"
"xú","臭"
"xư","樗"
"xứ","处"
"xử","处"
"xử","尐"
"xuân","春"
"xuân","椿"
"xuân","蠢"
"xuẩn","蠢"
"xuất","出"
"xuất","绌"
"xúc","亍"
"xúc","促"
"xúc","俶"
"xúc","娖"
"xúc","歜"
"xúc","触"
"xúc","踧"
"xúc","蹙"
"xúc","蹴"
"xúc","龊"
"xung","冲"
"xung","忡"
"xung","瑽"
"xung","种"
"xung","翀"
"xưng","称"
"xứng","秤"
"xứng","称"
"xước","婼"
"xước","縢"
"xước","绰"
"xước","逴"
"xương","倡"
"xương","娼"
"xương","昌"
"xương","猖"
"xương","菖"
"xương","貗"
"xương","贀"
"xương","阊"
"xương","鲳"
"xướng","倡"
"xướng","唱"
"xướng","娼"
"xướng","畅"
"xưởng","厂"
"xưởng","敞"
"xưởng","昶"
"xưởng","氅"
"xưởng","瞜"
"xuy","吹"
"xuy","嗤"
"xuy","媸"
"xuy","炊"
"xuy","笞"
"xuy","蚩"
"xuý","祟"
"xuyên","专"
"xuyên","川"
"xuyên","栓"
"xuyên","氚"
"xuyên","穿"
"xuyên","紃"
"xuyến","串"
"xuyến","蒨"
"xuyến","钏"
"xuyết","剟"
"xuyết","啜"
"xuyết","掇"
"xuyết","歠"
"xuyết","缀"
"xuyết","裰"
"xuyết","辍"
"xuyết","醊"
"y","伊"
"y","依"
"y","医"
"y","咿"
"y","哀"
"y","噫"
"y","旖"
"y","椅"
"y","欹"
"y","漪"
"y","猗"
"y","禕"
"y","衣"
"y","铱"
"y","黟"
"ý","意"
"ý","懿"
"ý","薏"
"ý","衣"
"ý","镱"
"ý","饐"
"ỷ","倚"
"ỷ","扆"
"ỷ","旖"
"ỷ","椅"
"ỷ","檥"
"ỷ","犄"
"ỷ","绮"
"ỷ","齮"
"yêm","俺"
"yêm","奄"
"yêm","崦"
"yêm","恹"
"yêm","淹"
"yêm","腌"
"yêm","阉"
"yếm","厌"
"yếm","靥"
"yếm","餍"
"yếm","魇"
"yểm","俺"
"yểm","奄"
"yểm","弇"
"yểm","掩"
"yểm","罨"
"yểm","腌"
"yểm","魇"
"yểm","黶"
"yểm","龑"
"yên","咽"
"yên","嫣"
"yên","宴"
"yên","殷"
"yên","湮"
"yên","烟"
"yên","焉"
"yên","燕"
"yên","竫"
"yên","胭"
"yên","菸"
"yên","鄢"
"yến","俣"
"yến","嬿"
"yến","宴"
"yến","晏"
"yến","燕"
"yến","醼"
"yến","鴳"
"yến","鶠"
"yến","鷃"
"yến","鷰"
"yến","鼹"
"yển","偃"
"yển","堰"
"yển","蝘"
"yển","郾"
"yển","鰋"
"yển","鼹"
"yểng","犣"
"yểng","瓃"
"yết","咽"
"yết","喝"
"yết","嗯"
"yết","愒"
"yết","揠"
"yết","揭"
"yết","歇"
"yết","羯"
"yết","蝎"
"yết","谒"
"yết","轧"
"yêu","么"
"yêu","吆"
"yêu","夭"
"yêu","妖"
"yêu","幺"
"yêu","昐"
"yêu","沋"
"yêu","祅"
"yêu","祆"
"yêu","腰"
"yêu","芺"
"yêu","葽"
"yêu","要"
"yêu","邀"
"yếu","要"
"yểu","墿"
"yểu","夭"
"yểu","杳"
"yểu","窅"
"yểu","窈"
"yểu","窔"
"yểu","舀"
